"","glpk","ecos","scs","lpsolve"
"6059",0,5.10833597945079e-14,-3.03463057407003e-10,0
"8019",0,4.83173098274347e-14,1.32973568941422e-10,0
"8119",0,4.83247433321614e-14,1.39245149995489e-10,0
"12057",0,4.94948299431555e-14,-2.66198956341312e-10,0
"12065",0,4.83187529891319e-14,1.34217208605485e-10,0
"13005",0,4.8357144331933e-14,-4.46868083002527e-11,0
"13251",0,4.83759921623452e-14,-9.34528897416878e-11,0
"19093",0,4.83179944739964e-14,1.33564949128921e-10,0
"19131",0,4.83219229658308e-14,1.3690324789011e-10,0
"16005",0,4.83373624727891e-14,6.33772172524654e-11,0
"17001",0,4.83684949057051e-14,-7.72559407718595e-11,0
"17165",0,4.83376172635141e-14,6.11551533282994e-11,0
"18131",0,4.83229674960744e-14,1.37783213097474e-10,0
"20021",0,4.83541447739698e-14,-3.37492104729172e-11,0
"20089",0,4.83173415315144e-14,1.32998637921749e-10,0
"21147",0,4.84174636866063e-14,-1.46779026653195e-10,0
"21155",0,4.8447003295836e-14,-1.67323557017718e-10,0
"22065",0,4.83230336002367e-14,1.37827428026284e-10,0
"25021",0,6.13295882669028e-14,-3.48766658698375e-10,0
"27041",0,4.83661818947718e-14,-7.15290993985417e-11,0
"27129",0,4.83338389911501e-14,9.83699148915556e-11,0
"29017",0,4.83683550060488e-14,-7.69198381351751e-11,0
"29029",0,4.8529292598036e-14,-1.98309819734304e-10,0
"29179",0,4.8336955287326e-14,6.7017608980014e-11,0
"28035",0,4.83605906561134e-14,-5.58791123585955e-11,0
"30061",0,4.83149433673511e-14,1.30911714478049e-10,0
"30089",0,4.83183444486892e-14,1.33865427644798e-10,0
"37041",0,4.83250963193041e-14,1.39539295062006e-10,0
"37147",0,4.85599912357101e-14,-2.05206797220405e-10,0
"37179",0,4.88849604365048e-14,-2.35644771280183e-10,0
"38007",0,4.83140487984112e-14,1.30118533033315e-10,0
"31015",0,4.83169486277318e-14,1.32661063049501e-10,0
"34033",0,4.84481931508288e-14,-1.67989618593693e-10,0
"35019",0,4.8314916013799e-14,1.30883205945626e-10,0
"36105",0,4.83652177363272e-14,-6.90262523048517e-11,0
"39007",0,4.83812259006205e-14,-1.03025561135618e-10,0
"39161",0,4.8337899622834e-14,5.87312872541871e-11,0
"39173",0,4.84450314520796e-14,-1.66191805332911e-10,0
"40023",0,4.83356513170607e-14,7.93140841603507e-11,0
"42079",0,4.95858918389637e-14,-2.70371037685148e-10,0
"45071",0,4.84634245130232e-14,-1.75764142855447e-10,0
"47163",0,4.86031187902008e-14,-2.12710253531537e-10,0
"48003",0,4.8316122700986e-14,1.31942692429544e-10,0
"48035",0,4.83168660250264e-14,1.32585565485844e-10,0
"48115",0,4.83152209057787e-14,1.31157050606704e-10,0
"48181",0,4.8348356281086e-14,-8.58461028246438e-12,0
"51071",0,4.85365873041638e-14,-2.00096149954524e-10,0
"55087",0,4.86775760100082e-14,-2.21896198941798e-10,0
"5085",0,4.87293725160533e-14,-2.26516033881076e-10,0
"6025",0,4.83609370926718e-14,-5.69335562372937e-11,0
"12045",0,4.83181889464995e-14,1.33733550689561e-10,0
"13023",0,4.83758795185368e-14,-9.32328300087751e-11,0
"13085",0,4.85612995485169e-14,-2.0546628016273e-10,0
"13179",0,4.86805954711752e-14,-2.22197725685085e-10,0
"16019",0,4.8347672723073e-14,-5.18257612803701e-12,0
"16051",0,4.8320847406693e-14,1.35993796467785e-10,0
"17111",0,4.87880296309614e-14,-2.30618185630436e-10,0
"18101",0,4.83228843978676e-14,1.37710239948413e-10,0
"18171",0,4.83197718475893e-14,1.35086379399575e-10,0
"20121",0,4.83944295027571e-14,-1.22634853496091e-10,0
"21005",0,4.84549786175653e-14,-1.71624120163476e-10,0
"21211",0,4.87081918790615e-14,-2.24758865411733e-10,0
"22115",0,4.83506766601941e-14,-1.94107895370609e-11,0
"26117",0,4.85202444252366e-14,-1.95944998831819e-10,0
"26137",0,4.83599999451599e-14,-5.40540895626344e-11,0
"27005",0,4.83563866971286e-14,-4.20343789719114e-11,0
"27149",0,4.83252310818472e-14,1.39660949812937e-10,0
"29015",0,4.8382594318112e-14,-1.05337901159453e-10,0
"28151",0,4.83416185960602e-14,3.03894993257155e-11,0
"37035",0,4.86792459668197e-14,-2.22063866015597e-10,0
"31051",0,4.83266646572641e-14,1.40822724661453e-10,0
"33005",0,4.84359798093405e-14,-1.6061654928255e-10,0
"35005",0,4.83435687863479e-14,1.77252327432257e-11,0
"36009",0,4.8384633167358e-14,-1.08644549147188e-10,0
"40077",0,4.83292233957803e-14,1.42892996112101e-10,0
"40153",0,4.83410311158801e-14,3.44746727436312e-11,0
"72115",0,4.83187605628238e-14,1.34216150185578e-10,0
"45083",0,5.41557768476331e-14,-3.2369754956272e-10,0
"46109",0,4.83204608350267e-14,1.35671586591834e-10,0
"46127",0,4.83267495758111e-14,1.40893352847785e-10,0
"47063",0,4.84233993495728e-14,-1.51634127145192e-10,0
"47083",0,4.8325118729387e-14,1.39560280386031e-10,0
"48267",0,4.83137594689828e-14,1.29863047491134e-10,0
"48395",0,4.83165794785374e-14,1.32331354833485e-10,0
"48401",0,4.83267974640148e-14,1.40927832375073e-10,0
"55077",0,4.833185002499e-14,1.22482875238757e-10,0
"1117",0,5.14174710224945e-14,-3.07045636798863e-10,0
"5045",0,4.92595193890175e-14,-2.523245463446e-10,0
"5073",0,4.83298713737195e-14,1.43410611180495e-10,0
"5049",0,4.83612301830373e-14,-5.78153844897194e-11,0
"5135",0,4.83859525194347e-14,-1.1070678447859e-10,0
"8027",0,4.8315244339643e-14,1.31177418324625e-10,0
"9009",0,4.90254936769081e-14,-2.40553060076971e-10,0
"12095",0,4.94413778520895e-14,-2.63486483953708e-10,0
"12109",0,4.84325131484444e-14,-1.58296887618741e-10,0
"13063",0,6.43543616363894e-14,-3.5357809029165e-10,0
"13177",0,4.84810148704315e-14,-1.83240450439538e-10,0
"13243",0,4.83418675314468e-14,2.86972941327734e-11,0
"19003",0,4.83158736307485e-14,1.31720602842351e-10,0
"19035",0,4.83210399989048e-14,1.36154420584929e-10,0
"19183",0,4.83370670396539e-14,6.60072659673396e-11,0
"16083",0,4.83350171573163e-14,8.57107805177599e-11,0
"17037",0,4.84253158092766e-14,-1.53109245006268e-10,0
"18099",0,4.83528658056177e-14,-2.86888097281794e-11,0
"20063",0,4.83163998609108e-14,1.32181866332102e-10,0
"20107",0,4.83325695730624e-14,1.13313071824421e-10,0
"20137",0,4.83202671330556e-14,1.35507181509463e-10,0
"20199",0,4.83148052550512e-14,1.30784849697642e-10,0
"21181",0,4.83430432323454e-14,2.10081581427892e-11,0
"21205",0,4.84255116151658e-14,-1.53256453818592e-10,0
"22007",0,4.83299222156844e-14,1.43455353245644e-10,0
"25017",0.1,0.0999999999261204,0.100000000478176,0.1
"24043",0,4.84311062809391e-14,-1.57326025342266e-10,0
"24510",0,4.90144471042338e-14,-2.40238089954992e-10,0
"26027",0,4.8508170862884e-14,-1.92499963923431e-10,0
"26135",0,4.83281277718696e-14,1.42007125212952e-10,0
"27031",0,4.83199662590857e-14,1.35252774295691e-10,0
"29111",0,4.83516451448437e-14,-2.36170010877513e-11,0
"28101",0,4.83270489339177e-14,1.41136909112803e-10,0
"30105",0,4.83171348885404e-14,1.32822441331515e-10,0
"37023",0,4.8496779008418e-14,-1.88897886247472e-10,0
"37067",0,4.95572614504052e-14,-2.69115562741615e-10,0
"37111",0,4.83960069981669e-14,-1.24630204041523e-10,0
"38051",0,4.83164175505873e-14,1.32194725415273e-10,0
"31093",0,4.83272809754373e-14,1.413259038107e-10,0
"33011",0,4.97960920269376e-14,-2.78309410071806e-10,0
"36025",0,4.83415956646466e-14,3.05495059070751e-11,0
"36057",0,4.83434132023181e-14,1.86912283599794e-11,0
"36081",0,5.86607692303948e-14,-3.42768943695707e-10,0
"40013",0,4.83942960702108e-14,-1.2246257852396e-10,0
"40025",0,4.83153010767887e-14,1.31226353117395e-10,0
"40149",0,4.83272467009155e-14,1.41290657630892e-10,0
"72051",0,4.83220398390476e-14,1.37005156177653e-10,0
"46075",0,4.83135758856666e-14,1.29702031462082e-10,0
"46111",0,4.83146989863474e-14,1.30689419642218e-10,0
"47105",0,4.84253274168232e-14,-1.53117799361369e-10,0
"47151",0,4.83561946717994e-14,-4.13545443952606e-11,0
"48347",0,4.83293350902128e-14,1.429842729257e-10,0
"48357",0,4.83150361002001e-14,1.30990107463115e-10,0
"49001",0,4.83147847150871e-14,1.3076619847539e-10,0
"49009",0,4.83133018229314e-14,1.29451990317317e-10,0
"49023",0,4.83162950022495e-14,1.32090118434817e-10,0
"49031",0,4.83134129515433e-14,1.29557879147459e-10,0
"51061",0,4.97840948266293e-14,-2.77908213238167e-10,0
"51121",0,5.22801336419609e-14,-3.1394959591077e-10,0
"51137",0,4.88179279579039e-14,-2.32363905290704e-10,0
"55078",0,4.83176639077841e-14,1.33282432927937e-10,0
"55131",0,4.85992343999124e-14,-2.12116418037485e-10,0
"54017",0,4.8323664029963e-14,1.38357804552386e-10,0
"18145",0,4.83572207593631e-14,-4.49529679558874e-11,0
"20017",0,4.83174374134253e-14,1.33087081378698e-10,0
"20059",0,4.83680541750891e-14,-7.61931255460631e-11,0
"20075",0,4.83159887782617e-14,1.31827867114178e-10,0
"20203",0,4.83155794733326e-14,1.31465438885384e-10,0
"21045",0,4.84189761002328e-14,-1.48056270634711e-10,0
"21055",0,4.83498402045837e-14,-1.56296803251187e-11,0
"21141",0,4.85088050649545e-14,-1.92688504979914e-10,0
"21163",0,4.8523859951303e-14,-1.96911543005541e-10,0
"21189",0,4.83307631855321e-14,1.37421652522261e-10,0
"22107",0,4.83167477958536e-14,1.32488497245383e-10,0
"26083",0,4.83154946102216e-14,1.3139573249682e-10,0
"26143",0,4.83641194824687e-14,-6.60761631439692e-11,0
"27037",0,5.07009041358914e-14,-2.98380526422017e-10,0
"29189",0.1,0.0999999999874566,0.100000000471642,0.1
"28135",0,4.83226842286962e-14,1.37537745353284e-10,0
"30103",0,4.83134045504694e-14,1.29545994608828e-10,0
"31069",0,4.83161106921151e-14,1.31936169454285e-10,0
"31103",0,4.83145638760521e-14,1.30574629905656e-10,0
"31161",0,4.83219929441227e-14,1.36963296144259e-10,0
"35041",0,4.83217192089866e-14,1.36731365823542e-10,0
"39035",0,5.18696194943957e-14,-3.11002558721083e-10,0
"41049",0,4.83153859079238e-14,1.31294088273151e-10,0
"42111",0,4.8524329236082e-14,-1.97033964051059e-10,0
"42115",0,4.83798398646593e-14,-1.00608262706511e-10,0
"47115",0,4.83650960433311e-14,-6.86989908462947e-11,0
"47173",0,4.83452821014322e-14,7.60944481916217e-12,0
"47185",0,4.83715332610953e-14,-8.42214736262298e-11,0
"48007",0,4.83171974142762e-14,1.32877105955661e-10,0
"48141",0,4.84821817750939e-14,-1.83687461381936e-10,0
"48199",0,4.83264680884211e-14,1.40664318677832e-10,0
"51159",0,4.83790429945316e-14,-9.91822819536416e-11,0
"50015",0,4.85175260486578e-14,-1.95199647033007e-10,0
"53037",0,4.83312207287413e-14,1.30952812017732e-10,0
"53047",0,4.83292056704257e-14,1.42874518830794e-10,0
"55095",0,4.8354486845057e-14,-3.50601724066056e-11,0
"1069",0,4.88575425301943e-14,-2.34395943125863e-10,0
"5081",0,4.8345012677665e-14,9.14112727960122e-12,0
"4025",0,4.83833826979691e-14,-1.06634581245439e-10,0
"8025",0,4.83159151985145e-14,1.31759996648455e-10,0
"8041",0,4.90767317309043e-14,-2.41887120476311e-10,0
"12003",0,4.83242653057661e-14,1.38851449417371e-10,0
"16043",0,4.83164922292256e-14,1.32257736427446e-10,0
"17077",0,4.83689166918232e-14,-7.8258981095793e-11,0
"17123",0,4.83227957813569e-14,1.37634399573272e-10,0
"4011",0,4.83156106628054e-14,1.31489138756206e-10,0
"13263",0,4.83439288582886e-14,1.55214953893636e-11,0
"13275",0,4.85507586337372e-14,-2.0329248679599e-10,0
"18089",0,4.91807946162548e-14,-2.46263488322957e-10,0
"20129",0,4.83160108171469e-14,1.31840543289391e-10,0
"20197",0,4.83254425089456e-14,1.39824472884938e-10,0
"21037",0,4.91718472758492e-14,-2.45514222006239e-10,0
"21179",0,4.87389503306159e-14,-2.27256170405431e-10,0
"21185",0,4.89210938041096e-14,-2.37120865803245e-10,0
"22043",0,4.83310906468151e-14,1.32766697042997e-10,0
"25025",0,6.57860195516761e-14,-3.55387380384061e-10,0
"23015",0,4.83378082759378e-14,5.95222604715523e-11,0
"27093",0,4.8347151588247e-14,-2.51630287516395e-12,0
"27107",0,4.83198791365435e-14,1.35173953115178e-10,0
"29061",0,4.83385528707912e-14,5.32914271951976e-11,0
"29077",0,5.23044806766819e-14,-3.14108524828104e-10,0
"29159",0,4.84987543774941e-14,-1.89549679086091e-10,0
"28039",0,4.83270805164179e-14,1.41162169562956e-10,0
"28107",0,4.83398876203127e-14,4.28118248490298e-11,0
"28161",0,4.83219274247756e-14,1.36907368768042e-10,0
"37039",0,4.83810377932369e-14,-1.02703733557083e-10,0
"37047",0,4.83727180054405e-14,-8.67805731597471e-11,0
"37089",0,4.86146396443479e-14,-2.14394932224004e-10,0
"37195",0,4.84074579248357e-14,-1.37479046007618e-10,0
"31049",0,4.83160401149138e-14,1.31868887920834e-10,0
"35053",0,4.83197134645984e-14,1.35038159113147e-10,0
"39047",0,4.83392009358521e-14,4.81029085038576e-11,0
"40045",0,4.83178163032063e-14,1.33405952301387e-10,0
"42011",0,5.04777629297074e-14,-2.94746429240049e-10,0
"42071",0,5.21647324040018e-14,-3.13172333496774e-10,0
"72095",0,4.83154749367416e-14,1.31374681152526e-10,0
"45051",0,5.1428781075369e-14,-3.07156257007633e-10,0
"47015",0,4.83409351324078e-14,3.51560346411426e-11,0
"47053",0,4.83784390761102e-14,-9.80819216624548e-11,0
"47073",0,4.84006891251437e-14,-1.3021845940319e-10,0
"48327",0,4.83133821326869e-14,1.29526882498084e-10,0
"48419",0,4.83193802908119e-14,1.34751246579791e-10,0
"51530",0,4.8371384663945e-14,-8.3894009399299e-11,0
"53075",0,4.83338731792319e-14,9.79797225409198e-11,0
"55109",0,4.84145976485529e-14,-1.44269938270956e-10,0
"55127",0,4.85399885801461e-14,-2.00894200901569e-10,0
"2122",0,4.83204113363933e-14,1.35631238503544e-10,0
"1109",0,4.84335194357546e-14,-1.58982932184174e-10,0
"5101",0,4.83372957092276e-14,6.39775319176624e-11,0
"5115",0,4.86236449465263e-14,-2.15632837638447e-10,0
"13073",0,5.10979167948752e-14,-3.03633244836173e-10,0
"13207",0,4.85005408701279e-14,-1.90129663702255e-10,0
"13215",0,5.26719160852866e-14,-3.16336840415438e-10,0
"13285",0,4.91026593218189e-14,-2.42493774002751e-10,0
"19005",0,4.83258227769805e-14,1.40130344301564e-10,0
"19157",0,4.83312310734816e-14,1.3081041678936e-10,0
"16069",0,4.83221557441403e-14,1.37095462994016e-10,0
"17039",0,4.83274571493667e-14,1.41466910675701e-10,0
"17057",0,4.83425172434271e-14,2.43859088216883e-11,0
"17095",0,4.83568400728925e-14,-4.36321283515755e-11,0
"20049",0,4.8317270900918e-14,1.32937736351216e-10,0
"21183",0,4.84779375124077e-14,-1.82029759517687e-10,0
"21197",0,4.83667551363596e-14,-7.29840646836911e-11,0
"22031",0,4.83343400658637e-14,9.28444220632179e-11,0
"25013",0,5.43721737652264e-14,-3.25122210499272e-10,0
"24021",0,4.8541451209209e-14,-2.01230849001322e-10,0
"26045",0,4.88242352589346e-14,-2.32707929388236e-10,0
"26121",0,4.92069231193236e-14,-2.48377488878344e-10,0
"27029",0,4.83228052397393e-14,1.37642914798427e-10,0
"27039",0,4.8350039579973e-14,-1.65444452025406e-11,0
"27145",0,4.86793807809087e-14,-2.22077521838982e-10,0
"29011",0,4.83471509087751e-14,-2.51423538614497e-12,0
"30037",0,4.83134440850523e-14,1.29587583586019e-10,0
"30053",0,4.83217931130498e-14,1.36793806797657e-10,0
"37171",0,4.84300728235916e-14,-1.56596680736597e-10,0
"38033",0,4.83149597790531e-14,1.30925836840507e-10,0
"31041",0,4.83355640172424e-14,8.0174293224746e-11,0
"33017",0,4.85397589099023e-14,-2.00841846695318e-10,0
"36079",0,4.83784926513266e-14,-9.81800967852718e-11,0
"40019",0,4.83902285806865e-14,-1.16989040472105e-10,0
"41045",0,4.83197426363828e-14,1.35057494148497e-10,0
"42015",0,4.84287243116414e-14,-1.55630052547023e-10,0
"72137",0,4.83321304104639e-14,1.18862641167099e-10,0
"72149",0,4.83182552148408e-14,1.33786759091029e-10,0
"45035",0,4.92254455503639e-14,-2.49812771228358e-10,0
"48273",0,4.8318181640251e-14,1.33721010058866e-10,0
"48379",0,4.83159940700709e-14,1.31828447512267e-10,0
"51149",0,4.87680576745198e-14,-2.29330081224523e-10,0
"56021",0,4.83667001599789e-14,-7.28475343415581e-11,0
"6099",0,4.84733658815484e-14,-1.80158381681615e-10,0
"12007",0,4.83233621664094e-14,1.38106053514822e-10,0
"12013",0,4.83187040946971e-14,1.34171666538326e-10,0
"12035",0,4.8355562010041e-14,-3.90668362016777e-11,0
"12069",0,4.84749551316953e-14,-1.80817326585372e-10,0
"12113",0,4.84052275972475e-14,-1.35185893968316e-10,0
"2290",0,4.83136549553486e-14,1.29771675912331e-10,0
"1017",0,4.84692357752013e-14,-1.78387989641599e-10,0
"5003",0,4.83781339587796e-14,-9.75194764127719e-11,0
"5055",0,4.85992591695075e-14,-2.12119863799582e-10,0
"12031",0,4.91262316045733e-14,-2.4301087665817e-10,0
"12041",0,4.83197345269217e-14,1.35055210124314e-10,0
"13055",0,4.85730130232802e-14,-2.0770027356521e-10,0
"13191",0,4.83673204438894e-14,-7.43961716848947e-11,0
"13199",0,4.84530678069968e-14,-1.70633162069073e-10,0
"13201",0,4.83349094624447e-14,8.68206653705474e-11,0
"19179",0,4.83508077245778e-14,-1.99858185624748e-11,0
"16015",0,4.83148080010278e-14,1.30787911469614e-10,0
"17005",0,4.83278160599087e-14,1.41760357152045e-10,0
"17081",0,4.83511595971006e-14,-2.15261024041457e-11,0
"18055",0,4.83440221001539e-14,1.49656141325625e-11,0
"18059",0,4.83957172309574e-14,-1.24270174883171e-10,0
"18073",0,4.83413991855545e-14,3.19027812384378e-11,0
"21041",0,4.83634460757849e-14,-6.42203705607377e-11,0
"21099",0,4.84573508371717e-14,-1.72829706211082e-10,0
"22045",0,4.83692951563126e-14,-7.91498168402236e-11,0
"24035",0,4.83407128953262e-14,3.67370787451143e-11,0
"26007",0,4.83690656847022e-14,-7.86066596200925e-11,0
"26037",0,4.86036885705191e-14,-2.12797750870589e-10,0
"27043",0,4.83355184984473e-14,8.06206270985656e-11,0
"27077",0,4.83168166492062e-14,1.32549621122142e-10,0
"27091",0,4.83451465811803e-14,8.38076127156689e-12,0
"27147",0,4.83815725365732e-14,-1.03616782141983e-10,0
"29007",0,4.84295674928815e-14,-1.56239603179635e-10,0
"30095",0,4.83182381034359e-14,1.33780056499958e-10,0
"37045",0,4.85084519136096e-14,-1.92583693781217e-10,0
"37189",0,4.84152812252304e-14,-1.44881853637329e-10,0
"31097",0,4.83262380159261e-14,1.40474834379339e-10,0
"36083",0,4.84230041723602e-14,-1.51323544429965e-10,0
"36099",0,4.83373831206266e-14,6.31953502431304e-11,0
"39125",0,4.83289392049005e-14,1.42673471930734e-10,0
"40147",0,4.84203565896801e-14,-1.4920138954555e-10,0
"42029",0,5.15983059364036e-14,-3.08734279861388e-10,0
"72103",0,4.83192637842005e-14,1.34647836862513e-10,0
"45049",0,4.83659381983703e-14,-7.09009887147947e-11,0
"47049",0,4.83533265104305e-14,-3.05433971741357e-11,0
"48133",0,4.83166455922917e-14,1.3239296052289e-10,0
"48153",0,4.83140777772222e-14,1.30140380165306e-10,0
"48201",0,5.3969596776929e-14,-3.22400320228507e-10,0
"51017",0,4.8350472558344e-14,-1.84953110124199e-11,0
"51035",0,4.88087148091801e-14,-2.31847583963312e-10,0
"51043",0,4.84521863154932e-14,-1.70165221555149e-10,0
"51049",0,4.83977501695073e-14,-1.26769067025219e-10,0
"51113",0,4.8438383604187e-14,-1.62162897767875e-10,0
"50009",0,4.83479896534415e-14,-6.77672635661004e-12,0
"54065",0,4.83310444971231e-14,1.33407149790984e-10,0
"54089",0,4.83287222707288e-14,1.42489360464056e-10,0
"4021",0,4.84781597852381e-14,-1.82117715509948e-10,0
"6045",0,4.83310421190069e-14,1.33441119230742e-10,0
"6093",0,4.832216227506e-14,1.371049954499e-10,0
"8083",0,4.83231947170667e-14,1.37960333389826e-10,0
"10003",0,5.02958635450247e-14,-2.91292872534936e-10,0
"12023",0,4.83419969178027e-14,2.78275984621954e-11,0
"12103",0,4.89195958348049e-14,-2.37063673232573e-10,0
"12115",0,4.8484074295136e-14,-1.84406866235887e-10,0
"13091",0,4.8417369478627e-14,-1.46700940672499e-10,0
"13111",0,4.8595785368555e-14,-2.1157563389162e-10,0
"13123",0,4.86647855840031e-14,-2.20566890564138e-10,0
"13249",0,4.83368066114508e-14,6.83587201321501e-11,0
"13255",0,4.90659609484902e-14,-2.41622449794527e-10,0
"13259",0,4.83426932108341e-14,2.3253588793732e-11,0
"19047",0,4.83257909596892e-14,1.40114808030763e-10,0
"19067",0,4.83266909218839e-14,1.40847732969354e-10,0
"19077",0,4.83216832841444e-14,1.36697561618736e-10,0
"17033",0,4.83332475756054e-14,1.05154448289127e-10,0
"22013",0,4.83236076946534e-14,1.38308862967775e-10,0
"22055",0,4.85998821382367e-14,-2.12216560345169e-10,0
"22095",0,4.8349607628521e-14,-1.45516925932509e-11,0
"22113",0,4.83594386704498e-14,-5.22819949590092e-11,0
"25015",0,4.91292929114665e-14,-2.43075317083133e-10,0
"25023",0,5.4434918009931e-14,-3.25519648503789e-10,0
"27135",0,4.83286820250314e-14,1.42455012343081e-10,0
"29019",0,5.04386949905864e-14,-2.94046382308044e-10,0
"29097",0,4.90112194047238e-14,-2.40143569867837e-10,0
"29131",0,4.84183013773651e-14,-1.47492163954435e-10,0
"28139",0,4.8332850414727e-14,1.0988604383632e-10,0
"31045",0,4.83273786874201e-14,1.41401000086527e-10,0
"33019",0,4.83742536706253e-14,-8.9978525882624e-11,0
"35021",0,4.83133023483215e-14,1.29459043768498e-10,0
"32029",0,4.83148906560231e-14,1.30865575161314e-10,0
"36041",0,4.83154746875308e-14,1.31373243495577e-10,0
"39157",0,4.83898468406668e-14,-1.16449997322985e-10,0
"40043",0,4.83193518376555e-14,1.34731203723309e-10,0
"72135",0,4.83314887168048e-14,1.27301970619065e-10,0
"72147",0,4.83149949610077e-14,1.30952004342864e-10,0
"45027",0,4.84122344880165e-14,-1.42113162492852e-10,0
"45079",0,5.49924879309248e-14,-3.28782969308694e-10,0
"46009",0,4.83183163137524e-14,1.33841604512022e-10,0
"46031",0,4.83153946120747e-14,1.3130615755125e-10,0
"46095",0,4.83143125795231e-14,1.30349145589776e-10,0
"47027",0,4.8329284506093e-14,1.42938720629469e-10,0
"47031",0,4.84350280447193e-14,-1.59991027180094e-10,0
"47181",0,4.8334470937106e-14,9.144296767281e-11,0
"48015",0,4.83190706996931e-14,1.34488564278817e-10,0
"48041",0,4.83680663771852e-14,-7.62260264894639e-11,0
"48117",0,4.83163747623682e-14,1.32159008669808e-10,0
"48485",0,4.83439259920938e-14,1.55446510328383e-11,0
"49003",0,4.8329008841373e-14,1.42716136740254e-10,0
"51179",0,5.42999218629778e-14,-3.24655621989639e-10,0
"53049",0,4.83206688464276e-14,1.35848960495359e-10,0
"55107",0,4.8326036694843e-14,1.40310406223339e-10,0
"54037",0,4.83752798171816e-14,-9.20475535031337e-11,0
"1041",0,4.83547153805894e-14,-3.59260684761751e-11,0
"1053",0,4.84282204048342e-14,-1.55269769490052e-10,0
"1099",0,4.83747105262594e-14,-9.09106597619828e-11,0
"5047",0,4.83685587969851e-14,-7.74080934053796e-11,0
"17093",0,4.84679820684541e-14,-1.77836122613075e-10,0
"18143",0,4.83378295888441e-14,5.93376547117191e-11,0
"18163",0,4.85907104021125e-14,-2.10761571698855e-10,0
"20149",0,4.83607707430221e-14,-5.64333166006364e-11,0
"21063",0,4.83405884221177e-14,3.7644621931007e-11,0
"24039",0,4.83260369915926e-14,1.40309942567118e-10,0
"24047",0,4.83397976924832e-14,4.35008620095977e-11,0
"26001",0,4.8331913832649e-14,1.21647219759189e-10,0
"28093",0,4.83437225671559e-14,1.67768442437391e-11,0
"28111",0,4.83198623464277e-14,1.35160415034605e-10,0
"30091",0,4.83149463758358e-14,1.30911100904734e-10,0
"37107",0,4.83699665831145e-14,-8.07022137447476e-11,0
"31159",0,4.83590294492447e-14,-5.0974197546843e-11,0
"36023",0,4.83463280256418e-14,1.83263227269184e-12,0
"40035",0,4.83389467935879e-14,5.01102874011193e-11,0
"40119",0,4.8483703201853e-14,-1.84268211322335e-10,0
"42039",0,4.85758765226363e-14,-2.08220948891704e-10,0
"72001",0,4.83172911888657e-14,1.32958810349686e-10,0
"72019",0,4.8319839175569e-14,1.35143900410578e-10,0
"72053",0,4.83201924428609e-14,1.3544532670764e-10,0
"45001",0,4.84119084487686e-14,-1.41808375797748e-10,0
"45025",0,4.84676985932598e-14,-1.77709786229511e-10,0
"46015",0,4.8316699407412e-14,1.32447621917068e-10,0
"46063",0,4.83136923857574e-14,1.29802342436428e-10,0
"47003",0,4.84114591857027e-14,-1.41382786872016e-10,0
"47135",0,4.83235883263068e-14,1.38297433757248e-10,0
"47161",0,4.83336358528896e-14,1.00677096532554e-10,0
"47165",0,4.91550358133861e-14,-2.44067923359583e-10,0
"47169",0,4.83361341591277e-14,7.4632990004711e-11,0
"48047",0,4.83141406500203e-14,1.30201465533086e-10,0
"48057",0,4.83169281228401e-14,1.32639941813646e-10,0
"48089",0,4.83172087068747e-14,1.32886599135993e-10,0
"48479",0,4.83633267715164e-14,-6.38811059053116e-11,0
"51007",0,4.84274782526963e-14,-1.54728644624272e-10,0
"51031",0,4.93684106837887e-14,-2.59405740369185e-10,0
"51097",0,4.83628298220984e-14,-6.24838660174817e-11,0
"53063",0,4.86726074020415e-14,-2.21389310145339e-10,0
"55129",0,4.83265302253729e-14,1.40717659243248e-10,0
"54099",0,4.83820842343838e-14,-1.04485734738427e-10,0
"56007",0,4.83192994462668e-14,1.34680890768666e-10,0
"5057",0,4.8376227533979e-14,-9.39085011833009e-11,0
"6081",0,4.8550372595386e-14,-2.03210600118235e-10,0
"8043",0,4.83355327583476e-14,8.04814569833545e-11,0
"13163",0,4.83917713033892e-14,-1.19120240736952e-10,0
"13233",0,4.88024111218838e-14,-2.31482394511744e-10,0
"13283",0,4.83425429336795e-14,2.42173137477459e-11,0
"19173",0,4.83179426191647e-14,1.33523149558131e-10,0
"1063",0,4.83382995848437e-14,5.53818245604791e-11,0
"6007",0,4.8365555696805e-14,-6.99098280278653e-11,0
"6047",0,4.83821600050529e-14,-1.04609934735215e-10,0
"6103",0,4.83268780542355e-14,1.40994515916169e-10,0
"8051",0,4.83202751787573e-14,1.35511344393658e-10,0
"8091",0,4.83149615532339e-14,1.3092679011137e-10,0
"9011",0,4.84386912484032e-14,-1.6235660829424e-10,0
"13007",0,4.83245180931871e-14,1.39068357794438e-10,0
"13077",0,5.17100670308926e-14,-3.09704532652333e-10,0
"13121",0.1,0.0999999999998321,0.100000000464106,0.1
"19139",0,4.83659134309281e-14,-7.08419128440888e-11,0
"16013",0,4.83186748163233e-14,1.34147145160973e-10,0
"17085",0,4.83288281217665e-14,1.4257405000866e-10,0
"20083",0,4.8315372194856e-14,1.31290986043169e-10,0
"21081",0,4.84477138873787e-14,-1.67720610829678e-10,0
"24029",0,4.83232153123889e-14,1.37984947902396e-10,0
"26009",0,4.8357173578831e-14,-4.47908316963261e-11,0
