"Date","FIPS","Completeness_pct","SVI_CTGY","Census2019","tVaccMi"
2022-05-14,"20199",93.6,"A",1518,889.574724996899
2022-05-14,"21181",94,"D",7269,260.976643660366
2022-05-14,"21205",94,"D",24460,280.451302544885
2022-05-14,"22007",96.9,"D",21891,694.06679860602
2022-05-14,"25017",89.9,"A",1611699,832.487345295029
2022-05-14,"24043",98.2,"C",151049,499.761952254796
2022-05-14,"24510",98.2,"D",593490,556.662816846806
2022-05-14,"26027",95.1,"B",51787,316.480448999442
2022-05-14,"26135",95.1,"C",8241,459.447096238862
2022-05-14,"27031",94.6,"A",5463,710.414182722634
2022-05-14,"29111",91.3,"B",9776,404.847984291093
2022-05-14,"28101",98.1,"D",21018,487.630058867912
2022-05-14,"30105",95.8,"A",7396,1249.02509583441
2022-05-14,"37023",96.9,"D",90485,365.959556206966
2022-05-14,"37067",96.9,"C",382295,438.180972175853
2022-05-14,"37111",96.9,"D",45756,347.679313093462
2022-05-14,"38051",92.7,"A",2497,885.140750934973
2022-05-14,"31093",90.7,"A",6445,720.549297818318
2022-05-14,NA,90.7,"",NA,NA
2022-05-14,"33011",94.1,"A",417025,823.234110386254
2022-05-14,"36025",97.6,"C",44135,663.251485670746
2022-05-14,"36057",97.6,"D",49221,698.993776352965
2022-05-14,"36081",97.6,"C",2253858,696.124775140004
2022-05-14,"40013",93.8,"D",47995,742.16736580211
2022-05-14,"40025",93.8,"B",2137,952.610544530634
2022-05-14,"40149",93.8,"B",10916,815.504825304391
2022-05-14,"72051",97.3,"A",36141,1822.68695190688
2022-05-14,"46075",96.7,"A",903,860.130153888921
2022-05-14,"46111",96.7,"A",2344,752.725015581266
2022-05-14,"47105",97.8,"B",54068,227.606435726965
2022-05-14,"47151",97.8,"D",22068,209.177076463311
2022-05-14,"48347",98.9,"D",65204,758.603646448171
2022-05-14,"48357",98.9,"C",9836,878.950331787185
2022-05-14,"49001",97.6,"B",6710,1492.09666068866
2022-05-14,"49009",97.6,"A",950,1270.87420445503
2022-05-14,"49023",97.6,"A",12017,1451.69901159916
2022-05-14,"49031",97.6,"B",1479,1435.09040475792
2022-05-14,"51061",79,"A",71222,502.721114428334
2022-05-14,"51121",79,"B",98535,412.4666375313
2022-05-14,"51137",79,"B",37051,499.874156334737
2022-05-14,"55078",96.8,"D",4556,520.611646172946
2022-05-14,"55131",96.8,"A",136034,411.111738120319
2022-05-14,"54017",97.2,"B",8448,376.514407809314
2022-05-14,"18145",98.6,"A",44729,264.217566481361
2022-05-14,"20017",93.6,"B",2648,635.598928914058
2022-05-14,"20059",93.6,"A",25544,568.750919694623
2022-05-14,"20075",93.6,"B",2539,900.9790341695
2022-05-14,"20203",93.6,"B",2119,870.611091359161
2022-05-14,"21045",94,"D",16159,194.434007362757
2022-05-14,"21055",94,"B",8806,262.58574428365
2022-05-14,"21141",94,"C",27102,202.316994468344
2022-05-14,"21163",94,"B",28572,201.887146000126
2022-05-14,"21189",94,"D",4415,258.771045627325
2022-05-14,"22107",96.9,"D",4334,595.386922160196
2022-05-14,"26083",95.1,"A",2116,687.726286763706
2022-05-14,"26143",95.1,"B",24019,436.892268235385
2022-05-14,"27037",94.6,"A",429021,598.032565196476
2022-05-14,"29189",91.3,"B",994205,362.405446453677
2022-05-14,"28135",98.1,"D",13809,458.43640691732
2022-05-14,"30103",95.8,"A",696,1205.07137633008
2022-05-14,"31069",90.7,"A",1837,910.32499732589
2022-05-14,"31103",90.7,"A",806,792.091882373996
2022-05-14,"31161",90.7,"C",5246,916.02575064147
2022-05-14,"35041",97,"D",18500,1073.73298979032
2022-05-14,"39035",98.5,"C",1235072,389.809004128611
2022-05-14,"41049",97.8,"D",11603,1769.86941452317
2022-05-14,"42111",94.8,"B",73447,449.035771222505
2022-05-14,"42115",94.8,"A",40328,617.12772026744
2022-05-14,"47115",97.8,"C",28907,232.188429649045
2022-05-14,"47173",97.8,"C",19972,246.189345423819
2022-05-14,"47185",97.8,"C",27345,198.445827214729
2022-05-14,"48007",98.9,"D",23510,1024.45934066763
2022-05-14,"48141",98.9,"D",839238,1282.22739297751
2022-05-14,"48199",98.9,"B",57602,805.673303827467
2022-05-14,"51159",79,"C",9023,563.358812518229
2022-05-14,"50015",73.5,"A",25362,809.54523996745
2022-05-14,"53037",96,"B",47935,1828.39487586144
2022-05-14,"53047",96,"D",42243,1800.73859077353
2022-05-14,"55095",96.8,"A",43783,625.781093308601
2022-05-14,NA,97.2,"",NA,NA
2022-05-14,"01069",92.5,"C",105882,485.801747999695
2022-05-14,"05081",90.5,"C",12259,657.553296638273
2022-05-14,"04025",97.7,"C",235099,1522.78186109272
2022-05-14,"08025",97.1,"D",6061,998.810289360825
2022-05-14,"08041",97.1,"B",720403,1032.80196369054
2022-05-14,"12003",98.7,"C",29210,573.279834991873
2022-05-14,"16043",97.8,"C",13099,1369.72836882518
2022-05-14,"17077",98.3,"C",56750,331.128622686028
2022-05-14,"17123",98.3,"A",11438,336.022361863113
2022-05-14,"04011",97.7,"C",9498,1385.28608506464
2022-05-14,"13263",89.4,"D",6195,382.615099539937
2022-05-14,"13275",89.4,"D",44451,508.219520707916
2022-05-14,"18089",98.6,"C",485493,310.830700907139
2022-05-14,"20129",93.6,"B",2587,911.239797835312
2022-05-14,"20197",93.6,"A",6931,608.529371205308
2022-05-14,"21037",94,"A",93584,258.397630808046
2022-05-14,"21179",94,"B",46233,199.376798644672
2022-05-14,"21185",94,"A",66799,228.466138007585
2022-05-14,"22043",96.9,"C",22389,666.35642922752
2022-05-14,NA,96.9,"",NA,NA
2022-05-14,"25025",89.9,"C",803907,847.962471140438
2022-05-14,"23015",96.2,"A",34634,939.804930242515
2022-05-14,"27093",94.6,"A",23222,667.501798202111
2022-05-14,"27107",94.6,"B",6375,839.167284435259
2022-05-14,"29061",91.3,"B",8278,500.340299726282
2022-05-14,"29077",91.3,"B",293086,506.743852356876
2022-05-14,"29159",91.3,"D",42339,476.722574138357
2022-05-14,"28039",98.1,"C",24500,567.233302894593
2022-05-14,"28107",98.1,"D",34192,430.545319903423
2022-05-14,"28161",98.1,"C",12108,434.969242665911
2022-05-14,"37039",96.9,"B",28612,257.093805427877
2022-05-14,"37047",96.9,"D",55508,557.860999241654
2022-05-14,"37089",96.9,"B",117417,331.303930280578
2022-05-14,"37195",96.9,"D",81801,558.543296385836
2022-05-14,"31049",90.7,"A",1794,909.369375761697
2022-05-14,"35053",97,"D",16637,1246.03448335903
2022-05-14,"39047",98.5,"C",28525,290.446079623735
2022-05-14,"40045",93.8,"B",3859,827.657122175024
2022-05-14,"42011",94.8,"C",421164,595.558735382611
2022-05-14,"42071",94.8,"B",545724,573.94098540724
2022-05-14,"72095",97.3,"C",10321,1863.08906760832
2022-05-14,"45051",93.1,"C",354081,549.50035779579
2022-05-14,"47015",97.8,"B",14678,206.600315017857
2022-05-14,"47053",97.8,"C",49133,323.910832500513
2022-05-14,"47073",97.8,"C",56786,292.569593244391
2022-05-14,"48327",98.9,"C",2138,1025.92991570325
2022-05-14,"48419",98.9,"D",25274,729.577918653226
2022-05-14,"51530",79,"B",6478,449.727465530327
2022-05-14,"53075",96,"C",50104,1681.53227248171
2022-05-14,"55109",96.8,"A",90687,602.236784245581
2022-05-14,"55127",96.8,"B",103868,370.809454976764
2022-05-14,"02122",97.6,"B",58708,3193.53903401614
2022-05-14,NA,97.6,"D",6203,NA
2022-05-14,"01109",92.5,"D",33114,449.202963219555
2022-05-14,"05101",90.5,"B",7753,536.257626220211
2022-05-14,"05115",90.5,"D",64072,542.731368837692
2022-05-14,"13073",89.4,"A",156714,395.740282516364
2022-05-14,"13207",89.4,"B",27578,375.624072339607
2022-05-14,"13215",89.4,"D",195769,395.067969437612
2022-05-14,"13285",89.4,"D",69922,358.975112749111
2022-05-14,"19005",97.4,"B",13687,474.275899676653
2022-05-14,"19157",97.4,"A",18504,458.525060610207
2022-05-14,"16069",97.8,"C",40408,1640.12166755628
2022-05-14,"17039",98.3,"A",15638,315.877014095552
2022-05-14,"17057",98.3,"C",34340,355.025779870509
2022-05-14,"17095",98.3,"C",49699,359.24445386817
2022-05-14,"20049",93.6,"B",2530,630.691281278032
2022-05-14,"21183",94,"C",23994,203.869678907457
2022-05-14,"21197",94,"D",12359,263.414475639588
2022-05-14,"22031",96.9,"D",27463,699.630808177176
2022-05-14,"25013",89.9,"D",466372,767.459215789052
2022-05-14,"24021",98.2,"A",259547,518.764364981347
2022-05-14,"26045",95.1,"B",110268,344.331612522296
2022-05-14,"26121",95.1,"C",173566,382.033655818925
2022-05-14,"27029",94.6,"D",8818,822.013316186712
2022-05-14,"27039",94.6,"A",20934,559.073022326373
2022-05-14,"27145",94.6,"B",161075,692.065606926277
2022-05-14,"29011",91.3,"C",11754,544.332171843692
2022-05-14,"30037",95.8,"A",821,1291.32424053618
2022-05-14,"30053",95.8,"B",19980,1610.18278764075
2022-05-14,"37171",96.9,"C",71783,411.911191548405
2022-05-14,"38033",92.7,"A",1761,1084.72548366062
2022-05-14,"31041",90.7,"A",10777,781.782554095086
2022-05-14,"33017",94.1,"A",130633,860.486815495306
2022-05-14,"36079",97.6,"A",98320,706.606421495878
2022-05-14,"40019",93.8,"D",48111,776.669319820388
2022-05-14,"41045",97.8,"D",30571,1672.14621880441
2022-05-14,"42015",94.8,"B",60323,586.043370113468
2022-05-14,"72137",97.3,"A",74271,1826.39800906099
2022-05-14,"72149",97.3,"D",21372,1832.02706492391
2022-05-14,"45035",93.1,"B",162809,498.440523056262
2022-05-14,"48273",98.9,"D",30680,1086.39683639768
2022-05-14,"48379",98.9,"B",12514,762.030041717735
2022-05-14,"51149",79,"B",38353,554.004298631643
2022-05-14,"56021",97.1,"B",99500,1025.92257086883
2022-05-14,"06099",97.6,"D",550660,1912.19119627333
2022-05-14,"12007",98.7,"D",28201,599.944970301989
2022-05-14,"12013",98.7,"D",14105,537.022138929746
2022-05-14,"12035",98.7,"B",115081,653.114151092074
2022-05-14,"12069",98.7,"C",367118,685.340108711877
2022-05-14,"12113",98.7,"B",184313,538.225767787425
2022-05-14,"02290",97.6,"D",5230,3175.08642049852
2022-05-14,"01017",92.5,"C",33254,368.166370798846
2022-05-14,"05003",90.5,"D",19657,561.840829328794
2022-05-14,"05055",90.5,"C",45325,406.626938169439
2022-05-14,"06105",NA,"C",12285,1968.68484721587
2022-05-14,"12031",98.7,"C",957755,592.291367332962
2022-05-14,"12041",98.7,"D",18582,601.327013749645
2022-05-14,"13055",89.4,"D",24789,265.714130199448
2022-05-14,"13191",89.4,"C",14378,536.458584268276
2022-05-14,"13199",89.4,"D",21167,360.467590521328
2022-05-14,"13201",89.4,"D",5718,485.972147567915
2022-05-14,"19179",97.4,"C",34969,441.405233880301
2022-05-14,"16015",97.8,"A",7831,1575.4287651094
2022-05-14,"17005",98.3,"B",16426,324.111771939308
2022-05-14,"17081",98.3,"D",37684,308.434188186941
2022-05-14,"18055",98.6,"B",31922,259.680589348708
2022-05-14,"18059",98.6,"A",78168,269.022219493767
2022-05-14,"18073",98.6,"B",33562,296.08976189221
2022-05-14,"21041",94,"D",10631,239.552693806105
2022-05-14,"21099",94,"D",19035,179.231398918424
2022-05-14,"22045",96.9,"D",69830,738.632518696101
2022-05-14,"24035",98.2,"A",50381,584.467143981924
2022-05-14,"26007",95.1,"B",28405,476.612249024408
2022-05-14,"26037",95.1,"A",79595,364.342167920054
2022-05-14,"27043",94.6,"A",13653,576.153598910292
2022-05-14,"27077",94.6,"A",3740,879.048207235856
2022-05-14,"27091",94.6,"A",19683,597.83004882713
2022-05-14,"27147",94.6,"B",36649,569.826036285882
2022-05-14,"29007",91.3,"C",25388,410.272094446854
2022-05-14,NA,NA,"",NA,NA
2022-05-14,"30095",95.8,"A",9642,1289.87398923714
2022-05-14,"37045",96.9,"D",97947,378.284073911541
2022-05-14,"37189",96.9,"B",56177,359.438231948254
2022-05-14,"31097",90.7,"C",5071,609.635362751144
2022-05-14,"36083",97.6,"B",158714,741.221532132229
2022-05-14,"36099",97.6,"B",34016,592.391095397398
2022-05-14,"39125",98.5,"B",18672,303.20238488288
2022-05-14,"40147",93.8,"B",51527,633.990899556979
2022-05-14,"42029",94.8,"A",524989,597.744348284479
2022-05-14,"72103",97.3,"B",25761,1858.71652733782
2022-05-14,"45049",93.1,"D",19222,477.492268880565
2022-05-14,"47049",97.8,"C",18523,186.694171164164
2022-05-14,"48133",98.9,"D",18360,919.887157715149
2022-05-14,"48153",98.9,"D",5712,963.994312804572
2022-05-14,"48201",98.9,"C",4713325,872.079589300646
2022-05-14,"51017",79,"A",4147,426.210862162289
2022-05-14,"51035",79,"B",29791,406.785541760667
2022-05-14,"51043",79,"A",14619,495.655182963668
2022-05-14,"51049",79,"C",9932,502.471025804561
2022-05-14,"51113",79,"A",13261,488.10986554443
2022-05-14,"50009",73.5,"A",6163,850.419288740101
2022-05-14,"54065",97.2,"A",17884,481.924844382415
2022-05-14,"54089",97.2,"D",12573,386.128054241309
2022-05-14,NA,97.1,"",NA,NA
2022-05-14,"04021",97.7,"D",462789,1505.78395675449
2022-05-14,"06045",97.6,"D",86749,2003.92935825171
2022-05-14,"06093",97.6,"C",43539,1926.54368998602
2022-05-14,"08083",97.1,"B",26183,1262.4162051953
2022-05-14,"10003",96.2,"B",558753,605.290691407566
2022-05-14,"12023",98.7,"D",71686,576.089717432852
2022-05-14,"12103",98.7,"C",974996,723.646472815922
2022-05-14,"12115",98.7,"B",433742,776.5881744627
2022-05-14,"13091",89.4,"D",20605,443.460726147183
2022-05-14,"13111",89.4,"B",26188,264.419095167618
2022-05-14,"13123",89.4,"C",31369,272.025074996241
2022-05-14,"13249",89.4,"D",5257,413.456569265814
2022-05-14,"13255",89.4,"D",66703,352.609046325298
2022-05-14,"13259",89.4,"D",6621,424.50415641813
2022-05-14,"19047",97.4,"D",16820,584.223094611061
2022-05-14,"19067",97.4,"B",15642,509.058416616831
2022-05-14,"19077",97.4,"A",10689,539.85190152411
2022-05-14,"17033",98.3,"B",18667,273.977233743733
2022-05-14,"22013",96.9,"D",13241,656.720285034845
2022-05-14,"22055",96.9,"C",244390,714.354686288712
2022-05-14,"22095",96.9,"C",42837,663.765517460856
2022-05-14,"22113",96.9,"D",59511,745.334922580731
2022-05-14,"25015",89.9,"A",160830,770.95810238613
2022-05-14,"25023",89.9,"A",521202,853.628316553899
2022-05-14,"27135",94.6,"A",15165,900.349660027208
2022-05-14,"29019",91.3,"B",180463,431.131150123537
2022-05-14,"29097",91.3,"C",121328,551.612605990932
2022-05-14,"29131",91.3,"C",25619,449.293286546257
2022-05-14,"28139",98.1,"D",22015,367.923923322244
2022-05-14,"31045",90.7,"A",8589,953.984703698754
2022-05-14,"33019",94.1,"A",43146,807.396399816012
2022-05-14,"35021",97,"B",625,1039.26772894866
2022-05-14,"32029",95,"A",4123,1802.34188538454
2022-05-14,"36041",97.6,"B",4416,709.019760460091
2022-05-14,"39157",98.5,"B",91987,360.767128027293
2022-05-14,"40043",93.8,"A",4891,799.336927104225
2022-05-14,"72135",97.3,"A",72025,1829.10118951122
2022-05-14,"72147",97.3,"A",8386,1876.21257194051
2022-05-14,NA,97.3,"",NA,NA
2022-05-14,"45027",93.1,"D",33745,492.564391671483
2022-05-14,"45079",93.1,"C",415759,447.030177603045
2022-05-14,"46009",96.7,"A",6901,714.810565517363
2022-05-14,"46031",96.7,"D",4086,932.082042484023
2022-05-14,"46095",96.7,"D",2061,855.97339386864
2022-05-14,"47027",97.8,"C",7615,177.715490035945
2022-05-14,"47031",97.8,"B",56520,222.687817052013
2022-05-14,"47181",97.8,"D",16673,299.720839665793
2022-05-14,"48015",98.9,"B",30032,910.348767701482
2022-05-14,"48041",98.9,"C",229211,877.00026041435
2022-05-14,"48117",98.9,"D",18546,1002.79486859049
2022-05-14,"48485",98.9,"D",132230,847.581365516707
2022-05-14,"49003",97.6,"A",56046,1450.23214915999
2022-05-14,"51179",79,"A",152882,525.993410911039
2022-05-14,"53049",96,"C",22471,1970.72844643457
2022-05-14,"55107",96.8,"B",14178,595.166430309561
2022-05-14,"54037",97.2,"A",57146,500.292429280879
2022-05-14,"01041",92.5,"C",13772,459.082904757831
2022-05-14,"01053",92.5,"D",36633,515.103813985801
2022-05-14,"01099",92.5,"C",20733,490.037666534805
2022-05-14,"05047",90.5,"C",17715,580.85818322031
2022-05-14,"17093",98.3,"A",128990,325.715300953159
2022-05-14,"18143",98.6,"B",23873,238.469291447563
2022-05-14,"18163",98.6,"C",181451,245.10149864426
2022-05-14,"20149",93.6,"A",24383,614.875258376663
2022-05-14,"21063",94,"C",7517,291.904166563036
2022-05-14,"24039",98.2,"D",25616,604.842851105975
2022-05-14,"24047",98.2,"B",52276,625.574289888124
2022-05-14,"26001",95.1,"B",10405,469.337682212539
2022-05-14,"28093",98.1,"C",35294,393.118414986028
2022-05-14,"28111",98.1,"C",11973,555.8545844164
2022-05-14,"30091",95.8,"A",3309,1180.61725690359
2022-05-14,"37107",96.9,"D",55949,585.742731482296
2022-05-14,"31159",90.7,"A",17284,654.52438510095
2022-05-14,"36023",97.6,"B",47581,621.506063653211
2022-05-14,"40035",93.8,"D",14142,600.568602976527
2022-05-14,"40119",93.8,"C",81784,699.508447595892
2022-05-14,"42039",94.8,"C",84629,441.536565141304
2022-05-14,"72001",97.3,"D",17363,1817.31007106981
2022-05-14,"72019",97.3,"D",27725,1835.1538508613
2022-05-14,"72053",97.3,"C",29454,1856.02658318565
2022-05-14,"45001",93.1,"D",24527,358.972900900038
2022-05-14,"45025",93.1,"D",45650,468.526032680235
2022-05-14,"46015",96.7,"C",5297,784.509898033604
2022-05-14,"46063",96.7,"A",1298,1025.58438006465
2022-05-14,"47003",97.8,"D",49713,232.850881806696
2022-05-14,"47135",97.8,"C",8076,284.745589874669
2022-05-14,"47161",97.8,"B",13715,255.90502388521
2022-05-14,"47165",97.8,"A",191283,195.992193021991
2022-05-14,"47169",97.8,"C",11284,189.179531150253
2022-05-14,"48047",98.9,"D",7093,1130.28239793379
2022-05-14,"48057",98.9,"D",21290,990.816967642804
2022-05-14,"48089",98.9,"C",21493,934.111667120234
2022-05-14,"48479",98.9,"D",276652,1145.28149163935
2022-05-14,"51007",79,"B",13145,520.223639417747
2022-05-14,"51031",79,"B",54885,469.008437440853
2022-05-14,"51097",79,"B",7025,560.058310313972
2022-05-14,"53063",96,"B",522798,1685.21389843005
2022-05-14,"55129",96.8,"A",15720,636.780652716472
2022-05-14,"54099",97.2,"C",39402,315.65423554269
2022-05-14,"56007",97.1,"C",14800,1140.5107165093
2022-05-14,"05057",90.5,"D",21532,631.31654988782
2022-05-14,"06081",97.6,"B",766573,1986.73759375723
2022-05-14,"08043",97.1,"C",47839,1083.5307793884
2022-05-14,"13163",89.4,"D",15362,417.003241444972
2022-05-14,"13233",89.4,"D",42613,296.171837190951
2022-05-14,"13283",89.4,"D",6901,444.507595921792
2022-05-14,"19173",97.4,"B",6121,536.604148467271
2022-05-14,"01063",92.5,"D",8111,426.55907104123
2022-05-14,"06007",97.6,"D",219186,1905.89789551913
2022-05-14,"06047",97.6,"D",277680,1904.97892183414
2022-05-14,"06103",97.6,"D",65084,1929.86910171173
2022-05-14,"08051",97.1,"A",17462,1168.8798302642
2022-05-14,"08091",97.1,"A",4952,1210.16912028998
2022-05-14,"09011",98.3,"B",265206,788.701663401852
2022-05-14,"13007",89.4,"C",3038,475.824119308247
2022-05-14,"13077",89.4,"A",148509,338.927132728956
2022-05-14,"13121",89.4,"C",1063937,321.885207832649
2022-05-14,"19139",97.4,"B",42664,399.508487660214
2022-05-14,"16013",97.8,"B",23021,1490.83465800151
2022-05-14,"17085",98.3,"A",21235,393.414571743861
2022-05-14,"20083",93.6,"A",1794,800.788890210975
2022-05-14,"21081",94,"C",25069,249.135325178466
2022-05-14,"24029",98.2,"B",19422,580.102604344322
2022-05-14,"26009",95.1,"A",23324,482.677647546362
2022-05-14,"27089",94.6,"A",9336,892.306214729926
2022-05-14,"27119",94.6,"B",31364,861.776104216189
2022-05-14,"29101",91.3,"B",54062,498.539076260698
2022-05-14,"28055",98.1,"D",1327,544.485480777911
2022-05-14,"30019",95.8,"A",1690,1220.60941852756
2022-05-14,"30021",95.8,"A",8613,1138.77185958966
2022-05-14,"30075",95.8,"A",1682,1111.8757795992
2022-05-14,"30079",95.8,"A",1077,1139.43669586753
2022-05-14,"37101",96.9,"C",209339,542.817011192031
2022-05-14,"37133",96.9,"C",197938,603.810252615824
2022-05-14,"31073",90.7,"A",1990,785.514833509505
2022-05-14,"31143",90.7,"A",5213,676.947665159668
2022-05-14,"31171",90.7,"A",722,822.444547216316
2022-05-14,NA,94,"",NA,NA
2022-05-14,"35061",97,"D",76688,1220.55005589841
2022-05-14,"36027",97.6,"B",294218,708.45045840531
2022-05-14,"36069",97.6,"A",109777,575.67916641643
2022-05-14,"39063",98.5,"A",75783,318.856936329636
2022-05-14,"39071",98.5,"C",43161,282.684801898385
2022-05-14,"39097",98.5,"B",44731,295.2141417188
2022-05-14,"46051",96.7,"A",7052,746.899057863745
2022-05-14,"46083",96.7,"A",61128,674.849019405805
2022-05-14,"46105",96.7,"A",2865,978.079302846116
2022-05-14,"46119",96.7,"A",1391,856.487046917126
2022-05-14,"48067",98.9,"D",30026,688.187349874499
2022-05-14,"48131",98.9,"D",11157,1111.67494540724
2022-05-14,"51147",79,"C",22802,499.591239014553
2022-05-14,"51169",79,"C",21566,307.495971861953
2022-05-14,"51700",79,"D",179225,588.689824910877
2022-05-14,"51720",79,"D",3981,310.365978042964
2022-05-14,"53015",96,"D",110593,1918.0508489093
2022-05-14,"54011",97.2,"C",91945,319.200936647658
2022-05-14,"54091",97.2,"B",16695,404.323286194751
2022-05-14,"56027",97.1,"B",2356,1020.44853320328
2022-05-14,"01025",92.5,"D",23622,494.463307474401
2022-05-14,"18035",98.6,"C",114135,280.983217444247
2022-05-14,"20135",93.6,"A",2750,798.52677203999
2022-05-14,"21075",94,"D",5969,325.562622828178
2022-05-14,"21145",94,"B",65418,298.006191685145
2022-05-14,"22073",96.9,"D",153279,609.861744391528
2022-05-14,"23007",96.2,"A",30199,913.167883711883
2022-05-14,"26047",95.1,"A",33415,522.843823007646
2022-05-14,"26161",95.1,"A",367601,347.752839915347
2022-05-14,"29089",91.3,"B",10001,446.715607785198
2022-05-14,"28143",98.1,"D",9632,437.927270579742
2022-05-14,"28147",98.1,"D",14286,590.485729579854
2022-05-14,"38061",92.7,"B",10545,1081.72424021698
2022-05-14,"38089",92.7,"A",31489,1034.14365999474
2022-05-14,"31021",90.7,"B",6459,623.607128941969
2022-05-14,"31153",90.7,"A",187196,606.931763320516
2022-05-14,"31181",90.7,"A",3487,719.283163698693
2022-05-14,"34011",94,"D",149527,627.511170577812
2022-05-14,"36075",97.6,"C",117124,632.581814380142
2022-05-14,"39003",98.5,"C",102351,303.327229518194
2022-05-14,"41017",97.8,"A",197692,1845.57766660621
2022-05-14,"41071",97.8,"C",107100,1949.75943864779
2022-05-14,"42045",94.8,"B",566747,613.241945669737
2022-05-14,"72065",97.3,"A",39218,1801.87396792328
2022-05-14,"46043",96.7,"A",2921,747.021348870675
2022-05-14,"47051",97.8,"B",42208,241.261896948016
2022-05-14,"47101",97.8,"C",12268,273.366893915904
2022-05-14,"47113",97.8,"C",97984,331.900142160744
2022-05-14,"47129",97.8,"C",21403,204.439413048371
2022-05-14,"48205",98.9,"C",5576,979.122339853116
2022-05-14,"48351",98.9,"C",13595,755.615370524464
2022-05-14,NA,97.6,"",NA,NA
2022-05-14,"51073",79,"A",37348,584.297158749617
2022-05-14,"54007",97.2,"C",13957,376.358940127697
2022-05-14,"01107",92.5,"D",19930,403.182607552144
2022-05-14,"05119",90.5,"C",391911,528.971048163269
2022-05-14,"06061",97.6,"A",398329,1870.69247909037
2022-05-14,"08009",97.1,"C",3581,945.905092590669
2022-05-14,"13027",89.4,"D",15457,518.004442543054
2022-05-14,"13119",89.4,"D",23349,322.608428826243
2022-05-14,"13151",89.4,"B",234561,348.169926881734
2022-05-14,"13155",89.4,"D",9416,474.741967650327
2022-05-14,"19175",97.4,"B",12241,518.528042012562
2022-05-14,"16047",97.8,"C",15179,1532.40707993295
2022-05-14,"16063",97.8,"C",5366,1498.87919199003
2022-05-14,"16079",97.8,"D",12882,1611.84030889008
2022-05-14,"17029",98.3,"B",50621,292.754929730689
2022-05-14,"02060",97.6,"B",836,3364.42277916409
2022-05-14,"01065",92.5,"D",14651,423.641147850693
2022-05-14,"05043",90.5,"D",18219,542.423986608138
2022-05-14,"05053",90.5,"B",18265,551.16203875937
2022-05-14,"05077",90.5,"D",8857,454.785255223083
2022-05-14,"08105",97.1,"D",11267,1148.07777089814
2022-05-14,NA,96.2,"",NA,NA
2022-05-14,"12005",98.7,"C",174705,550.865100540022
2022-05-14,"12086",98.7,"D",2716940,913.215918313755
2022-05-14,"13261",89.4,"D",29524,429.182493285807
2022-05-14,"19119",97.4,"A",11755,655.127320388936
2022-05-14,"19129",97.4,"A",15109,583.747372387421
2022-05-14,"19155",97.4,"B",93206,580.600445149735
2022-05-14,"16041",97.8,"A",13876,1382.50778244823
2022-05-14,"17065",98.3,"A",8116,291.12900627992
2022-05-14,"17135",98.3,"B",28414,324.402556728981
2022-05-14,"18127",98.6,"A",170389,307.442201574184
2022-05-14,"21105",94,"C",4380,311.035154489906
2022-05-14,"21143",94,"B",8210,263.983415114084
2022-05-14,"21237",94,"D",7157,277.995142194676
2022-05-14,"26005",95.1,"A",118081,342.748744468716
2022-05-14,"26107",95.1,"C",43453,389.408599312151
2022-05-14,"27155",94.6,"B",3259,762.734780853752
2022-05-14,"27165",94.6,"C",10897,613.605166442285
2022-05-14,"29091",91.3,"C",40117,454.105983023004
2022-05-14,"28031",98.1,"D",18636,545.420400586317
2022-05-14,"28091",98.1,"D",24573,577.538394418241
2022-05-14,"28099",98.1,"D",29118,468.327601102403
2022-05-14,"28105",98.1,"C",49587,429.479438166033
2022-05-14,"30081",95.8,"A",43806,1514.83292864716
2022-05-14,"30085",95.8,"D",11004,1180.55044920621
2022-05-14,"37177",96.9,"D",4016,636.266352790713
2022-05-14,"38063",92.7,"A",2879,924.542971572924
2022-05-14,"38093",92.7,"A",20704,904.588549362343
2022-05-14,"32019",95,"C",57510,1792.06046921495
2022-05-14,"32021",95,"D",4505,1760.50940433851
2022-05-14,"32031",95,"C",471519,1792.49843908707
2022-05-14,"39053",98.5,"C",29898,316.866400171688
2022-05-14,"39149",98.5,"A",48590,294.958812327718
2022-05-14,"39175",98.5,"A",21772,320.374259844588
2022-05-14,"40039",93.8,"D",29003,807.431264862125
2022-05-14,"42121",94.8,"B",50668,444.791593017537
2022-05-14,"44007",89,"D",638931,813.612522763571
2022-05-14,"45023",93.1,"C",32244,414.98565158935
2022-05-14,"46019",96.7,"B",10429,1011.30359997545
2022-05-14,"46027",96.7,"A",14070,672.033676440047
2022-05-14,"46035",96.7,"A",19775,746.294748362731
2022-05-14,"46059",96.7,"A",3191,803.770651689852
2022-05-14,"46061",96.7,"A",3453,731.678860460372
2022-05-14,"46099",96.7,"B",193134,689.527242119926
2022-05-14,"47125",97.8,"C",208993,231.790697163052
2022-05-14,"48071",98.9,"B",43837,847.033230031333
2022-05-14,"48073",98.9,"D",52646,773.204167347848
2022-05-14,"48155",98.9,"B",1155,897.582014375282
2022-05-14,"48473",98.9,"D",55246,891.676864767352
2022-05-14,"48491",98.9,"A",590551,934.628070443726
2022-05-14,"51013",79,"A",236842,537.191963157578
2022-05-14,"51185",79,"C",40595,362.766573090434
2022-05-14,"51197",79,"B",28684,387.899889156384
2022-05-14,"50003",73.5,"B",35470,760.913310445374
2022-05-14,"53031",96,"A",32221,1964.94400814713
2022-05-14,"54077",97.2,"C",33432,421.898381174858
